Transaction_Amount,Time_Since_Last_Tx_Min,Distance_From_Last_Tx_Km,Distance_From_Home_Km,Amount_Ratio_30Day,Tx_Count_Last_24h,Failed_PIN_Attempts_24h,Transaction_Hour,Is_International_Tx,Is_High_Risk_Category,Is_First_Time_Device,Is_Weekend_Tx,Daily_Limit_Used_Pct,Card_Age_Days,Class
325.0,73.0,14.3,4.1,0.87,1,0,9,0,0,0,0,10.7,1374,0
487.23,78.9,12.0,6.8,0.5,3,1,12,0,1,0,0,30.3,269,0
424.3,170.1,39.4,1.4,0.21,1,0,10,0,0,0,0,28.0,665,0
16.68,39.7,2.9,13.3,1.75,2,1,11,0,0,1,0,38.0,231,0
449.79,45.9,18.5,8.7,0.89,4,0,9,0,0,0,0,49.7,926,0
392.68,310.3,25.3,26.2,1.75,2,0,17,0,0,0,0,51.3,705,0
391.29,6.9,28.1,18.3,0.42,4,0,13,0,0,0,0,41.9,1169,0
231.71,79.8,36.5,18.6,1.14,2,0,14,0,0,0,0,40.3,449,0
202.01,292.7,17.8,16.2,0.52,4,0,7,0,0,0,0,57.2,198,0
154.94,113.1,30.7,3.2,1.46,1,0,17,0,0,0,0,26.1,1160,0
37.52,94.9,29.3,13.6,1.45,3,0,16,0,0,0,0,50.8,1108,0
117.98,34.5,27.4,30.0,0.38,3,0,9,0,0,0,0,55.7,174,0
127.07,50.5,32.1,25.1,1.66,5,0,21,0,1,0,0,32.0,157,0
244.62,229.3,13.0,26.9,0.51,4,1,16,0,0,0,0,45.1,1142,0
374.98,98.3,4.3,24.8,1.18,5,0,13,0,0,1,0,25.7,501,0
239.54,86.8,6.1,3.5,1.78,5,0,13,0,0,1,0,13.7,287,0
33.63,12.6,11.3,7.2,1.61,4,0,20,0,0,0,0,37.3,238,0
479.11,1.9,25.1,0.6,1.73,3,0,14,0,0,0,0,15.8,242,0
471.65,397.9,42.0,9.5,0.75,4,0,8,0,0,0,0,30.2,207,0
393.67,56.8,35.1,3.7,0.37,1,0,6,1,0,0,0,53.0,320,0
495.71,110.9,39.5,14.4,0.5,5,0,14,0,0,0,0,9.7,244,0
274.52,10.0,17.6,20.5,1.0,5,0,6,0,1,0,0,6.7,957,0
481.57,137.9,20.3,26.3,1.47,4,0,8,0,0,0,1,38.4,609,0
42.42,323.6,19.7,22.6,0.44,5,0,8,0,1,0,0,23.2,475,0
186.01,102.9,9.7,28.2,1.26,3,0,14,0,0,0,0,28.0,104,0
116.56,16.2,3.2,2.1,0.72,5,0,20,0,0,0,0,27.3,487,0
101.94,104.6,29.6,0.9,0.75,4,0,6,0,0,0,0,9.8,667,0
74.7,174.5,49.5,20.0,1.26,3,0,12,0,0,0,1,5.2,1083,0
313.09,62.6,8.4,9.0,0.95,3,0,7,0,1,0,1,54.4,659,0
391.75,254.3,2.4,8.0,1.5,5,0,12,0,0,0,1,17.0,1286,0
291.26,125.5,39.0,10.3,0.45,4,0,20,0,0,0,1,28.4,464,0
77.75,275.4,12.7,8.5,1.46,5,1,20,0,1,1,0,58.5,516,0
406.51,117.2,41.5,15.6,0.3,1,0,6,0,0,0,0,50.5,120,0
319.8,16.9,35.2,13.5,0.51,1,0,18,0,0,1,1,10.9,713,0
197.14,44.5,47.3,15.6,1.25,3,0,15,0,0,0,0,33.0,616,0
338.69,27.0,20.5,20.3,1.57,5,0,15,0,0,0,1,45.2,1320,0
133.65,287.4,33.1,11.9,0.6,1,0,13,0,0,0,0,43.4,760,0
175.87,171.5,23.3,7.9,0.72,2,0,15,0,0,0,0,46.8,1468,0
459.16,135.4,31.6,5.4,1.06,1,1,18,0,0,0,1,30.2,429,0
148.8,43.0,22.5,10.8,0.54,5,0,15,0,0,0,0,14.7,477,0
237.64,24.4,9.5,22.4,1.5,5,0,7,0,0,1,1,30.6,1334,0
445.62,169.5,25.4,22.8,1.44,1,0,8,0,0,0,0,40.6,259,0
355.32,77.1,26.5,20.2,0.43,5,1,19,0,0,0,0,38.5,757,0
35.79,30.7,40.5,7.4,0.94,5,0,13,0,0,0,1,8.9,453,0
77.92,115.0,36.8,17.8,1.44,2,0,8,0,0,0,0,8.6,1363,0
8.88,4.9,33.2,17.3,0.74,3,0,6,0,0,0,0,58.1,178,0
317.31,47.4,5.8,14.8,1.21,5,0,21,0,0,0,0,13.3,251,0
226.6,75.9,36.1,16.7,0.28,4,0,14,0,0,0,1,21.2,616,0
71.47,19.2,25.1,15.0,1.17,3,1,13,0,0,0,1,47.2,482,0
479.18,501.2,44.7,17.2,0.44,3,0,20,0,0,0,0,27.5,792,0
267.18,28.1,46.0,21.6,1.53,4,0,9,0,1,0,0,15.0,451,0
124.74,16.8,2.9,3.7,0.77,1,0,13,0,0,0,1,30.7,1324,0
252.8,27.3,41.1,22.6,0.65,2,0,19,0,0,1,1,36.3,1050,0
341.41,175.9,2.0,4.5,1.55,5,0,10,0,0,0,0,29.9,232,0
42.74,66.5,18.4,2.5,0.28,1,0,8,0,0,0,0,55.5,733,0
140.98,100.0,27.2,29.3,0.83,4,0,21,0,0,0,1,20.7,268,0
404.45,2.5,7.5,28.7,0.79,2,0,6,0,0,0,0,41.4,965,0
232.53,4.2,37.3,2.3,0.66,2,0,18,0,0,0,1,11.2,490,0
275.56,70.8,0.5,13.6,1.66,2,0,15,0,0,0,0,26.6,919,0
219.24,203.6,8.5,6.0,1.4,4,0,10,0,0,0,0,45.8,197,0
26.73,259.8,29.1,14.8,0.3,1,0,16,0,0,0,0,17.4,1091,0
87.05,10.9,35.7,25.0,1.34,5,0,11,0,1,0,1,37.4,879,0
225.54,92.8,45.8,28.5,1.04,2,1,9,0,1,0,0,13.4,439,0
108.55,293.3,35.3,19.2,1.64,2,0,12,0,0,0,0,10.6,231,0
29.74,58.9,33.6,10.9,0.7,1,0,8,0,0,0,0,33.8,309,0
422.61,212.3,19.8,18.3,1.12,2,0,12,0,0,0,1,42.1,1128,0
490.69,17.2,0.2,9.7,1.0,2,0,19,0,0,0,0,11.2,476,0
397.61,328.7,6.1,27.3,0.98,4,0,6,0,0,0,0,55.5,739,0
427.62,167.0,26.8,26.2,0.93,3,0,12,0,0,1,0,17.4,1177,0
124.78,340.3,33.8,17.0,0.53,1,0,6,0,0,0,0,11.6,1321,0
480.51,135.5,20.9,10.1,1.41,1,0,18,0,0,1,0,16.1,540,0
102.48,54.2,36.6,9.2,0.92,1,0,16,0,0,0,0,14.3,1303,0
475.96,334.0,26.1,1.5,1.73,4,0,6,0,0,0,0,10.0,340,0
497.44,38.7,3.8,24.6,0.62,4,1,7,0,0,0,1,48.9,1443,0
2169.58,0.2,405.8,727.1,10.68,12,5,3,1,1,1,1,93.9,9,1
490.67,144.8,42.0,10.1,1.71,4,0,9,0,0,0,1,26.4,122,0
286.92,173.9,36.3,14.4,1.26,1,0,18,0,1,0,0,57.3,731,0
133.47,318.1,44.7,24.7,1.59,5,0,6,0,0,0,1,25.4,1116,0
221.31,27.5,6.0,4.2,1.52,3,0,9,0,0,0,0,14.2,1303,0
298.81,191.9,49.5,25.8,0.78,2,0,7,0,0,0,0,20.1,274,0
41.18,161.0,10.5,27.0,1.16,2,0,9,0,0,0,0,18.1,297,0
313.06,7.9,0.7,28.4,0.45,5,0,21,0,0,0,0,32.4,198,0
490.68,58.8,49.9,12.2,1.06,3,0,9,0,0,0,0,21.0,844,0
99.1,39.9,14.1,6.9,0.57,2,0,14,0,0,0,0,33.4,552,0
397.33,43.6,33.4,11.5,1.39,5,0,14,0,0,1,0,41.8,1314,0
454.41,488.6,8.9,10.3,1.04,4,0,6,1,0,0,0,47.8,1073,0
472.13,123.5,29.1,5.7,0.86,1,0,10,1,0,0,0,44.1,598,0
480.27,151.8,45.2,18.4,0.63,3,1,12,0,0,1,0,16.3,1314,0
263.12,450.7,16.1,14.6,1.8,2,0,9,0,0,0,0,11.4,240,0
488.77,56.8,33.5,26.0,0.31,1,0,17,0,0,0,0,34.8,872,0
379.87,194.2,9.5,1.4,0.27,5,0,10,0,0,0,0,15.9,274,0
85.03,68.4,31.3,19.5,0.55,2,0,7,0,0,0,0,9.7,519,0
241.07,244.4,16.9,23.0,1.75,1,0,8,0,0,0,0,34.0,775,0
360.57,23.9,10.6,22.9,1.77,4,0,12,0,0,0,1,23.0,631,0
127.43,354.1,15.7,26.6,1.25,3,0,15,0,0,0,0,46.6,1017,0
322.1,29.6,9.0,22.0,1.61,5,0,18,0,0,0,0,22.3,460,0
334.97,47.4,45.1,27.9,0.54,2,0,20,0,1,0,1,58.8,545,0
85.54,169.4,19.9,10.3,1.76,4,1,12,0,0,0,0,46.7,655,0
284.72,60.1,12.3,15.3,0.43,3,1,9,0,0,0,0,8.2,807,0
386.96,112.4,22.5,0.9,0.36,3,0,17,0,0,0,0,33.0,1480,0
251.95,70.6,16.1,0.7,0.38,4,1,6,0,0,0,0,35.9,660,0
10.99,162.7,37.2,7.6,1.12,2,0,6,0,0,0,0,43.2,1096,0
9.47,31.1,48.6,3.5,1.45,3,0,21,0,0,0,1,32.4,158,0
181.73,7.2,22.0,8.2,0.79,5,0,9,0,0,0,0,31.6,984,0
463.47,42.8,43.1,5.7,1.76,1,0,9,0,0,0,0,25.2,1290,0
118.2,77.2,28.3,1.3,0.9,5,1,11,0,0,0,0,19.9,1066,0
319.01,22.1,7.9,27.3,0.44,3,0,12,0,0,0,1,57.0,1044,0
114.93,52.6,34.6,0.7,0.95,1,0,14,0,0,1,1,22.5,362,0
164.23,61.3,25.7,22.2,1.29,4,0,14,0,0,0,0,8.5,295,0
424.78,7.1,32.6,5.0,1.53,1,1,15,0,0,1,0,14.2,453,0
365.79,105.0,44.5,27.4,0.93,1,0,17,0,1,0,0,52.2,985,0
52.22,258.9,22.1,26.8,1.15,1,1,20,0,0,1,0,37.3,1040,0
217.21,19.7,45.1,19.8,0.63,3,0,17,0,0,0,0,47.8,1014,0
19.44,109.3,37.6,20.3,1.23,2,0,10,0,0,1,0,49.5,146,0
243.04,131.1,24.5,0.7,1.78,3,0,15,0,0,0,1,50.3,852,0
332.9,65.2,30.2,29.6,0.28,2,0,16,0,0,1,0,35.3,1432,0
63.66,144.9,16.3,26.4,1.62,4,0,8,0,0,0,0,14.7,329,0
148.0,63.5,49.2,26.9,1.1,4,0,8,0,0,0,0,13.2,856,0
201.93,84.3,33.4,19.9,0.6,4,0,20,0,0,0,0,36.6,415,0
460.17,0.9,2.3,10.7,1.73,4,0,11,0,0,0,0,25.2,861,0
496.66,141.2,16.4,26.9,0.97,4,0,6,0,0,0,1,35.7,1200,0
27.23,129.9,31.2,9.1,0.73,5,0,12,0,0,1,0,32.4,161,0
381.7,4.7,2.9,17.1,0.49,3,0,8,0,0,0,1,38.1,337,0
189.0,55.1,1.3,3.4,0.59,2,0,10,0,0,0,0,6.8,177,0
199.27,463.8,22.6,27.7,1.53,4,0,21,0,0,0,0,6.8,833,0
378.36,65.5,16.7,4.7,1.18,5,0,12,0,0,0,0,44.7,658,0
459.62,83.6,22.0,7.1,1.66,5,0,12,0,0,0,0,15.6,1043,0
475.71,288.9,13.2,17.0,0.57,5,0,21,0,0,1,0,40.9,749,0
290.68,151.6,8.3,23.0,0.39,3,0,14,0,0,0,0,35.1,1147,0
181.77,104.7,34.5,18.8,0.21,4,1,6,0,0,0,0,59.0,1152,0
394.84,191.8,25.8,7.3,1.01,5,0,8,0,0,0,1,50.9,1258,0
129.25,239.7,10.1,0.5,1.8,5,1,14,0,0,0,0,27.7,450,0
284.22,73.3,16.0,22.8,1.31,4,0,13,0,0,0,0,38.9,1012,0
182.5,77.3,29.6,29.6,0.69,3,0,7,0,0,0,0,11.5,449,0
330.03,58.5,3.7,24.4,1.6,5,0,13,1,0,0,0,26.3,1404,0
124.0,408.3,7.5,14.1,1.45,2,0,13,0,1,0,0,45.4,575,0
99.84,143.3,3.8,27.2,0.22,1,0,7,0,0,0,0,39.2,391,0
459.53,10.4,40.6,12.6,1.51,1,0,13,0,0,0,0,31.6,1312,0
55.39,238.5,37.6,16.0,0.68,1,0,8,0,0,1,0,14.7,987,0
255.45,78.6,37.7,14.6,0.44,3,0,12,0,0,0,1,49.2,567,0
114.32,8.5,35.8,13.7,0.56,5,0,18,0,0,0,1,20.0,1329,0
24.27,95.7,33.5,23.4,0.95,1,0,14,0,0,0,0,50.1,1365,0
22.83,64.8,23.9,16.0,0.88,1,0,9,0,0,0,0,38.6,405,0
91.73,252.2,32.1,9.8,0.66,4,0,20,0,0,0,1,25.5,1307,0
434.05,27.4,2.0,8.1,0.48,5,0,16,0,0,0,0,7.2,577,0
144.83,210.2,31.1,1.6,1.42,5,0,11,0,0,0,0,17.8,1251,0
475.48,97.9,38.9,17.7,1.78,4,0,14,0,0,0,1,53.9,548,0
292.9,6.7,25.1,7.3,1.44,5,0,16,1,0,0,0,50.0,329,0
221.12,428.4,17.9,4.9,0.67,2,0,21,0,0,0,1,36.6,1164,0
292.14,86.2,13.9,19.8,0.59,3,0,16,0,0,0,0,30.6,892,0
260.77,41.2,32.2,20.6,0.55,4,0,10,0,0,0,0,40.6,773,0
380.59,76.1,34.7,22.7,0.42,1,0,17,0,0,0,0,30.6,923,0
144.84,234.1,43.6,15.4,1.08,5,0,6,0,0,0,1,40.4,1463,0
179.76,43.6,17.2,26.9,1.17,2,0,8,0,1,1,0,21.9,935,0
447.58,25.7,38.5,28.1,1.33,2,0,16,0,0,0,0,51.1,1144,0
473.5,16.6,28.1,24.3,1.29,3,1,20,0,1,0,1,43.6,446,0
446.82,42.4,44.2,19.3,0.67,2,0,14,0,0,1,1,23.1,109,0
212.63,181.7,26.4,9.5,0.73,5,0,21,0,0,0,1,50.7,186,0
391.28,76.6,25.9,29.5,1.29,5,0,8,0,0,0,0,31.8,644,0
240.79,31.0,28.9,8.6,0.76,2,0,16,0,0,0,1,14.6,972,0
251.28,21.8,37.5,6.5,0.54,5,0,16,0,0,0,0,9.3,1462,0
106.32,48.5,48.2,13.5,0.8,5,0,15,0,0,1,0,43.5,814,0
297.61,337.5,3.8,2.2,0.64,1,0,7,0,0,0,1,52.6,103,0
97.14,50.4,2.8,29.4,0.34,4,0,9,1,0,1,0,49.4,1146,0
169.12,532.0,46.9,17.9,1.53,5,0,10,0,0,0,0,41.1,1320,0
428.24,79.7,26.5,16.9,1.56,5,0,12,0,1,0,0,12.8,1000,0
107.5,23.7,30.8,19.8,0.55,3,0,12,0,0,0,1,10.2,372,0
40.22,266.1,24.2,15.2,0.3,4,0,14,0,0,1,0,24.0,1230,0
39.16,74.0,4.8,1.4,1.38,4,0,18,0,0,0,0,52.0,980,0
470.69,148.4,38.4,18.6,0.54,4,0,13,0,1,0,0,57.9,1323,0
255.93,494.1,37.4,21.6,0.83,2,0,18,0,0,0,0,18.3,1035,0
207.66,6.2,15.7,12.8,0.3,1,0,20,0,1,0,1,46.9,101,0
406.38,12.2,15.4,22.8,0.56,1,0,21,0,0,0,0,36.6,1244,0
418.73,153.0,41.9,7.2,1.47,3,1,7,0,0,0,0,6.7,248,0
169.43,39.7,3.7,7.0,1.49,4,0,17,0,0,1,1,34.9,1047,0
348.34,24.4,44.1,5.3,0.53,4,1,13,0,0,0,0,49.3,251,0
386.71,4.8,12.9,11.5,0.74,5,0,13,0,0,0,0,20.2,405,0
329.05,2.7,29.7,25.5,0.41,2,0,10,0,0,0,0,54.4,981,0
80.04,178.7,46.8,24.9,0.32,2,0,20,0,0,0,1,18.0,574,0
438.56,17.3,33.9,11.8,1.79,3,0,18,0,0,0,0,9.2,1487,0
271.85,75.7,20.8,17.9,1.25,1,0,8,0,0,1,0,13.8,906,0
144.82,111.7,34.5,21.8,1.07,4,0,14,0,0,0,0,51.0,1194,0
215.49,67.1,17.3,7.6,1.42,3,0,17,0,0,0,0,28.0,132,0
23.6,3.3,13.9,5.5,1.54,2,0,12,1,0,0,1,48.8,1280,0
68.29,183.6,49.8,29.2,1.49,2,0,6,0,0,0,1,34.2,1453,0
383.95,1.3,37.6,18.7,0.23,2,1,13,0,1,0,0,31.4,877,0
5.01,172.2,32.3,29.5,0.5,4,0,15,0,0,0,0,49.4,1282,0
211.2,268.5,17.8,10.5,1.25,4,0,18,0,0,0,1,28.3,894,0
263.64,68.1,2.6,21.2,0.8,4,0,10,0,0,0,0,49.1,1350,0
32.04,92.0,1.6,7.1,1.77,5,0,11,0,0,0,0,10.5,1375,0
486.67,77.8,27.8,8.2,1.26,1,0,14,0,0,0,1,40.0,466,0
116.93,59.2,38.1,15.6,1.73,2,0,15,0,0,1,0,43.6,361,0
155.58,262.1,26.9,9.9,0.52,2,1,20,0,0,0,0,54.5,745,0
155.45,269.2,42.1,5.4,1.58,5,0,19,1,0,0,0,17.3,637,0
119.06,49.1,1.8,8.3,0.71,2,0,13,0,0,0,1,38.2,1166,0
5.73,114.6,18.4,1.6,1.78,2,0,19,0,0,0,0,28.8,115,0
366.03,313.9,11.9,21.3,0.45,4,0,16,0,1,0,1,26.1,204,0
483.59,392.6,22.4,15.0,1.03,4,0,19,0,1,1,1,10.9,890,0
116.03,85.3,3.7,3.3,1.47,1,0,19,0,0,0,1,12.4,1326,0
333.21,72.4,47.7,5.6,0.89,2,0,8,0,0,0,1,51.0,819,0
372.24,39.2,11.2,3.5,0.95,3,0,18,0,0,0,0,46.2,1182,0
424.97,382.9,46.1,18.6,1.78,2,0,10,0,0,0,1,26.0,1108,0
214.2,18.5,21.4,3.3,0.88,2,0,21,0,0,0,0,50.6,147,0
154.95,104.1,49.3,22.8,1.17,1,0,9,0,0,0,1,9.4,759,0
166.02,39.8,27.7,1.1,0.29,3,0,19,0,0,1,0,39.4,1400,0
357.75,39.3,46.5,7.9,1.55,2,0,6,0,0,0,0,52.7,1301,0
409.31,62.3,0.4,26.8,1.24,3,0,10,0,0,0,0,51.1,900,0
94.9,806.3,37.4,21.7,0.85,4,0,15,0,0,0,1,25.5,213,0
2168.84,3.1,380.0,210.3,14.4,21,5,22,1,1,1,0,92.0,44,1
451.46,103.7,7.1,24.7,1.15,3,0,6,0,0,0,0,28.5,537,0
404.31,10.3,4.9,15.0,0.22,2,0,9,0,1,0,1,51.2,365,0
492.5,20.1,21.3,25.5,0.2,3,0,11,0,0,0,0,34.2,261,0
378.35,69.5,46.7,18.2,1.19,3,0,16,0,0,0,0,47.1,603,0
199.63,85.7,27.2,20.6,0.5,4,0,17,0,0,0,0,9.3,1159,0
297.37,35.9,26.4,29.8,0.51,3,0,14,0,0,0,0,37.5,686,0
332.2,45.7,7.1,7.4,1.25,5,0,16,0,0,0,0,35.3,557,0
1723.01,2.2,1411.4,219.9,13.75,15,3,23,1,0,1,1,96.5,16,1
274.53,43.4,40.5,14.1,0.7,4,0,7,0,0,0,0,43.3,1494,0
356.11,407.8,4.5,1.7,0.44,2,0,16,0,0,1,0,55.5,371,0
87.82,347.4,31.7,0.9,1.13,2,0,8,0,0,0,0,48.2,1302,0
391.41,48.9,45.7,4.0,1.26,4,0,15,0,0,1,1,17.1,579,0
293.97,101.5,10.5,19.6,1.35,2,1,18,0,0,0,0,50.4,1056,0
476.35,288.4,33.3,17.2,0.61,1,0,10,0,0,0,0,11.7,258,0
26.0,0.7,4.0,16.8,0.34,5,0,16,0,0,0,0,39.2,854,0
136.34,199.7,30.2,1.4,0.33,1,1,12,0,1,0,1,53.6,303,0
302.77,355.6,8.3,14.3,0.88,1,0,8,0,0,0,1,10.6,894,0
151.8,11.5,36.8,27.8,1.71,1,0,17,0,0,0,0,51.7,1401,0
358.64,21.1,15.1,12.2,0.55,4,0,12,0,0,0,0,48.9,1266,0
1423.62,5.0,893.8,312.4,7.99,16,5,2,0,1,1,0,93.2,58,1
55.75,92.5,30.0,23.5,0.36,3,0,15,0,0,0,0,22.0,215,0
259.36,1.7,8.6,23.6,1.17,2,0,11,0,0,0,0,27.3,491,0
1001.5,1.0,903.3,751.6,5.59,24,4,1,0,1,1,0,93.2,24,1
187.79,71.7,15.2,25.8,1.23,3,0,16,0,0,0,0,16.1,1496,0
466.8,141.7,33.2,12.0,1.58,3,0,16,0,0,0,1,36.9,787,0
414.62,158.5,8.0,26.7,0.98,5,0,19,0,1,0,0,9.6,1029,0
350.12,646.4,34.4,7.6,0.42,5,0,17,0,0,0,0,17.0,825,0
358.59,40.7,6.5,8.8,0.66,3,0,9,0,0,1,0,47.0,468,0
233.55,92.7,21.3,2.1,1.26,5,0,17,1,0,0,0,21.6,1338,0
460.89,91.5,12.4,24.0,1.18,2,0,13,0,0,0,0,59.2,668,0
348.82,62.4,37.4,12.8,1.05,2,0,14,0,0,0,0,32.5,1000,0
365.85,22.2,13.2,7.3,1.29,5,0,7,0,0,1,1,33.4,840,0
431.54,455.1,44.1,7.3,1.22,1,0,14,0,0,0,1,7.0,426,0
140.67,230.3,44.6,27.1,1.61,3,0,16,0,0,0,1,57.6,136,0
404.5,82.8,9.9,25.1,1.14,2,0,17,0,0,0,0,14.6,1085,0
101.64,110.9,30.7,16.8,1.45,5,0,9,0,0,1,1,34.6,479,0
175.94,30.9,4.5,18.7,0.6,5,0,11,0,0,1,0,26.8,895,0
171.13,94.2,19.6,14.5,1.29,2,0,21,0,0,0,0,27.9,1447,0
489.37,142.5,35.7,12.1,1.64,2,0,19,0,0,0,0,40.4,468,0
428.99,86.9,33.0,27.5,0.82,1,0,12,0,0,0,0,41.4,323,0
352.08,556.1,31.3,4.2,1.45,5,0,9,0,0,0,1,13.5,913,0
364.89,113.4,14.2,12.8,1.36,5,0,13,0,0,0,0,32.5,1223,0
283.23,55.6,19.0,10.7,0.3,4,0,18,0,0,0,0,48.5,1198,0
473.81,177.5,5.2,15.2,1.13,1,0,19,0,0,0,0,29.4,823,0
250.65,22.4,36.0,14.0,0.41,2,0,15,0,0,0,1,14.1,802,0
193.36,58.2,25.2,15.8,1.75,2,0,13,0,0,0,1,22.2,1491,0
85.7,51.1,35.5,4.6,1.5,3,0,6,0,1,1,0,16.7,162,0
394.17,67.8,12.5,15.6,0.38,2,0,13,0,0,0,0,11.9,198,0
368.55,182.7,16.3,7.7,0.39,5,0,15,0,0,0,1,25.8,876,0
195.26,79.4,16.8,5.9,1.15,2,0,19,0,0,0,0,34.8,1348,0
17.47,189.6,1.4,2.4,0.75,5,0,17,0,0,0,0,9.0,174,0
420.3,103.1,17.1,23.0,0.26,5,0,8,0,0,0,0,38.2,283,0
10.65,50.2,40.2,13.1,1.07,1,0,21,0,1,1,0,59.6,1416,0
353.33,199.3,44.9,19.0,0.82,2,1,10,0,0,0,0,58.0,1180,0
485.28,32.7,26.0,22.0,0.36,1,0,19,0,1,0,0,50.6,1372,0
221.64,30.5,22.8,20.5,1.48,5,1,15,0,0,0,0,19.6,568,0
121.31,84.3,1.6,14.4,1.66,2,0,13,0,0,1,1,6.2,239,0
353.91,36.3,44.0,11.9,1.41,2,0,16,0,0,0,0,50.8,458,0
409.48,1.1,0.7,11.6,1.52,1,0,11,0,1,0,0,8.1,1079,0
275.48,125.4,47.2,19.4,0.55,1,0,9,0,0,0,0,16.3,1355,0
483.68,85.9,24.5,15.1,0.62,5,0,20,0,0,1,0,34.9,399,0
30.58,70.8,17.2,25.5,0.53,5,0,9,0,0,0,0,14.8,525,0
254.87,409.2,46.2,26.3,1.42,2,0,17,0,0,0,1,50.9,1094,0
360.63,101.6,1.3,5.5,1.72,2,0,9,0,0,1,0,47.7,260,0
432.01,238.9,29.1,4.5,1.35,4,0,11,0,0,0,0,46.6,500,0
93.73,18.0,27.5,19.1,1.61,4,0,12,0,0,0,0,49.9,1380,0
401.0,101.1,11.0,9.4,1.22,3,0,18,0,0,0,0,17.1,840,0
1683.0,1.4,760.8,338.3,11.18,11,5,1,1,0,0,1,86.8,56,1
201.29,105.0,32.6,26.7,0.88,3,0,15,0,0,0,0,24.5,593,0
70.2,151.9,36.4,7.2,0.32,3,0,19,0,0,0,1,41.7,588,0
433.32,55.8,0.1,27.9,0.25,1,0,13,0,0,0,1,11.7,1305,0
2234.07,0.1,441.0,215.8,12.4,23,3,4,1,0,1,0,85.3,54,1
158.34,73.5,8.3,23.0,0.9,4,0,12,0,0,0,0,58.5,1223,0
148.57,60.2,11.8,6.4,1.08,3,0,13,0,0,0,0,7.4,836,0
436.35,242.1,13.2,7.4,1.09,4,0,20,1,0,0,1,10.2,457,0
2882.55,3.8,940.2,739.5,5.62,21,3,3,0,0,1,0,88.1,37,1
399.36,408.4,6.2,5.6,0.96,2,0,13,0,0,0,0,28.7,664,0
128.98,380.8,49.3,9.5,0.95,1,0,18,0,0,1,0,21.0,1129,0
314.31,34.1,15.8,10.0,0.82,5,0,11,0,0,0,0,49.4,189,0
288.01,51.3,5.9,5.2,1.51,5,0,8,0,0,0,1,31.1,163,0
417.25,271.1,5.4,6.6,0.92,1,0,18,0,0,1,0,31.6,1211,0
453.51,408.0,36.0,23.8,1.17,1,0,13,0,0,1,0,44.4,1156,0
11.02,70.3,42.7,5.4,1.63,3,0,18,0,0,0,0,24.9,1195,0
770.1,0.2,1423.9,448.7,9.57,22,4,1,1,0,0,0,88.7,11,1
30.66,89.6,1.1,19.1,1.62,5,1,15,0,0,0,0,46.6,206,0
276.69,139.7,11.2,29.3,0.63,3,0,10,0,0,0,0,47.9,1029,0
147.38,38.3,2.9,10.3,0.26,3,0,16,0,0,1,0,5.8,613,0
156.85,160.0,5.3,4.0,0.62,5,0,9,0,0,0,0,12.9,235,0
179.71,6.4,21.6,17.3,0.65,5,0,6,0,0,0,0,16.7,728,0
521.86,2.0,422.2,277.4,8.58,20,4,3,1,0,0,0,97.7,10,1
170.35,58.6,25.8,23.6,1.24,4,0,8,0,0,0,1,21.0,220,0
367.69,52.3,12.7,18.9,0.33,5,0,7,0,0,0,1,41.8,899,0
205.24,45.5,47.0,9.8,0.42,1,0,13,0,0,1,0,50.5,923,0
38.83,81.0,45.3,16.5,0.45,2,0,19,0,0,0,0,15.6,1217,0
392.96,46.4,28.4,3.2,1.21,4,0,13,1,0,0,1,36.0,604,0
146.45,25.6,17.8,20.5,1.38,1,0,17,1,0,0,0,25.2,106,0
219.22,44.4,19.1,21.9,1.58,1,1,10,0,0,0,1,32.8,1043,0
1960.54,4.6,882.1,439.5,14.36,18,2,22,1,1,1,1,89.6,51,1
169.57,63.5,36.4,8.2,0.52,2,0,19,0,0,0,0,54.1,556,0
33.01,70.6,22.6,1.0,0.7,1,0,10,0,0,0,0,15.6,485,0
190.09,103.1,42.9,16.6,0.58,3,0,21,0,0,0,0,9.8,902,0
472.5,491.4,47.2,21.4,0.77,4,0,20,0,0,0,0,39.5,965,0
322.66,33.2,16.9,23.8,1.66,4,0,16,0,0,1,1,26.7,1122,0
337.38,137.2,28.1,6.2,1.12,5,0,9,0,0,0,1,14.0,377,0
317.98,151.0,4.8,8.2,1.38,2,0,6,0,0,0,0,11.4,926,0
103.5,112.2,10.1,15.6,0.98,3,0,6,0,0,0,0,35.7,1044,0
212.08,11.1,20.7,10.3,0.25,3,0,18,0,0,0,0,21.5,151,0
376.72,135.6,10.4,25.9,0.3,5,0,11,0,0,0,0,59.9,495,0
55.18,7.9,43.8,14.5,1.06,1,0,20,0,0,1,0,27.3,878,0
142.54,108.8,8.0,24.1,1.35,1,0,9,0,1,0,1,16.7,793,0
141.78,161.5,22.8,17.6,0.54,3,0,9,0,0,1,0,39.6,310,0
218.85,28.4,30.3,23.3,1.36,2,0,8,0,0,0,0,18.4,989,0
490.28,221.1,34.6,10.3,1.5,1,0,19,0,1,0,0,32.2,369,0
38.41,3.7,19.2,25.0,0.86,4,1,14,0,0,1,0,31.5,644,0
261.76,222.8,43.5,8.6,1.39,5,0,8,0,0,0,0,29.9,1106,0
93.79,74.0,28.5,16.6,0.85,2,0,13,1,0,0,0,48.8,944,0
485.48,29.4,22.0,6.8,1.29,1,0,7,0,0,0,0,16.9,1115,0
